Number,mean-1,mean-2,mean-3,mean-4,mean-5,mean-average,mean-max,mean-min,mean-diff,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,skewness-average,skewness-max,skewness-min,skewness-diff,kurt-1,kurt-2,kurt-3,kurt-4,kurt-5,kurt-average,kurt-max,kurt-min,kurt-diff,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,homogeneity-average,homogeneity-max,homogeneity-min,homogeneity-diff,energy-1,energy-2,energy-3,energy-4,energy-5,energy-average,energy-max,energy-min,energy-diff,asm-1,asm-2,asm-3,asm-4,asm-5,asm-average,asm-max,asm-min,asm-diff,CO2_0.15,N2_0.85,CO2_0.015*100,N2_0.085*100,Working_Capacity,Selectivity
863,39.47785417,17.77304002,18.23619444,21.34574711,20.82492258,24.20820894,39.47785417,17.77304002,21.70481415,1.459213544,2.702441241,2.619981886,2.237410524,2.348603656,2.27353017,2.702441241,1.459213544,1.243227697,1.43178948,7.249410353,6.602217935,4.62130924,5.269003561,5.034746114,7.249410353,1.43178948,5.817620873,0.445362845,0.615368989,0.605006222,0.570015972,0.574280411,0.562006888,0.615368989,0.445362845,0.170006144,0.354269231,0.487286622,0.482501417,0.41779718,0.415539711,0.431478832,0.487286622,0.354269231,0.133017391,0.125506688,0.237448252,0.232807617,0.174554484,0.172673251,0.188598058,0.237448252,0.125506688,0.111941564,0.791402755,0.163134531,1.8619594,0.8487461,0.772783162,27.49029035
864,19.28261369,23.45344566,33.83033803,23.11368075,19.39464114,24.92001953,33.83033803,19.28261369,14.54772434,2.577076078,2.198588581,1.667402727,2.23442473,2.50046028,2.235590479,2.577076078,1.667402727,0.909673351,6.522149607,4.567307265,2.173810289,4.736715114,5.952367778,4.790470011,6.522149607,2.173810289,4.348339318,0.629426985,0.59442744,0.504101797,0.59223205,0.628295948,0.589696844,0.629426985,0.504101797,0.125325188,0.497392809,0.453168839,0.382693349,0.434178968,0.497355347,0.452957862,0.497392809,0.382693349,0.11469946,0.247399607,0.205361997,0.146454199,0.188511377,0.247362341,0.207017904,0.247399607,0.146454199,0.100945408,0.525182303,0.160624394,0.9625261,0.8113631,0.515557042,18.52790218
865,24.85657463,41.60876689,23.85172086,18.67464847,18.5827759,27.24792771,41.60876689,18.67464847,22.93411842,2.093066559,1.397359235,2.21206243,2.659149828,2.636563104,2.199640231,2.659149828,1.397359235,1.261790593,3.839255861,1.086471798,4.439386374,6.824795217,6.597988794,4.557579609,6.824795217,1.086471798,5.738323419,0.551207701,0.445580966,0.558199686,0.616211159,0.622470891,0.558734081,0.622470891,0.445580966,0.176889925,0.430925059,0.344418927,0.425475395,0.508571076,0.522630461,0.446404184,0.522630461,0.344418927,0.178211534,0.185696406,0.118624397,0.181029312,0.25864454,0.273142599,0.203427451,0.273142599,0.118624397,0.154518202,0.555484396,0.268185654,1.2614879,1.3855884,0.542869517,11.73718601
866,50.23967097,49.45260388,47.66226422,36.58736478,49.99067599,45.98547596,50.23967097,36.58736478,13.65230619,1.148155586,1.120855927,1.180557458,1.672774677,1.157448817,1.255958493,1.672774677,1.120855927,0.55191875,0.426667782,0.3060464,0.5484836,2.044173025,0.390979354,0.743270032,2.044173025,0.3060464,1.738126625,0.330390789,0.32936292,0.331506516,0.474024349,0.348176963,0.362692307,0.474024349,0.32936292,0.144661429,0.215567422,0.218587791,0.21971292,0.362685255,0.252646831,0.253840044,0.362685255,0.215567422,0.147117833,0.046469313,0.047780623,0.048273767,0.131540595,0.063830421,0.067578944,0.131540595,0.046469313,0.085071282,0.479910908,0.213187758,1.1101912,1.1253486,0.468808997,12.75633822
867,39.01482534,22.75433776,22.84262153,29.32717759,29.70840135,28.48474056,39.01482534,22.75433776,16.26048758,1.522387151,2.371339386,2.375624917,1.960384599,1.90732771,2.027412753,2.375624917,1.522387151,0.853237766,1.431413477,5.03268304,5.110683598,3.126108748,2.907845549,3.521746882,5.110683598,1.431413477,3.679270121,0.492377623,0.621225929,0.61607717,0.547003702,0.547275382,0.564791961,0.621225929,0.492377623,0.128848306,0.379223605,0.504456812,0.493056786,0.407455821,0.415517228,0.43994205,0.504456812,0.379223605,0.125233207,0.143810543,0.254476675,0.243104994,0.166020246,0.172654567,0.196013405,0.254476675,0.143810543,0.110666132,0.807282244,0.195770567,1.6994366,0.9290254,0.790287878,23.36714584
870,23.24299126,18.7063572,23.9671023,19.01174482,39.5039921,21.2320489,23.9671023,18.7063572,5.2607451,1.901437502,2.379724574,1.819222738,2.295642205,1.236056844,1.926416773,2.379724574,1.236056844,1.14366773,2.672067196,5.010505711,2.282442593,4.408556875,0.609240783,2.996562632,5.010505711,0.609240783,4.401264928,0.545896866,0.606528022,0.541631798,0.603502079,0.434596712,0.546431095,0.606528022,0.434596712,0.17193131,0.37680103,0.460714042,0.383688527,0.461074081,0.317283995,0.399912335,0.461074081,0.317283995,0.143790086,0.141979016,0.212257428,0.147216886,0.212589308,0.100669134,0.162942354,0.212589308,0.100669134,0.111920174,0.647580422,0.150631334,1.2600727,0.7935278,0.634979694,24.36161389
871,39.51645901,18.49207418,22.95453273,18.19441201,22.69842581,24.78936948,39.51645901,18.19441201,21.322047,1.456800561,2.729778355,2.27949709,2.78236237,2.331478955,2.315983466,2.78236237,1.456800561,1.325561809,1.276203769,7.24155047,4.833869109,7.638649466,5.105540243,5.219162611,7.638649466,1.276203769,6.362445697,0.466071861,0.634265442,0.588318064,0.635896733,0.5873231,0.58237504,0.635896733,0.466071861,0.169824872,0.365854234,0.527086679,0.465634723,0.527137017,0.449054364,0.466953403,0.527137017,0.365854234,0.161282783,0.13384932,0.277820367,0.216815695,0.277873435,0.201649822,0.221601728,0.277873435,0.13384932,0.144024115,0.698773927,0.207562209,1.6177144,1.0854108,0.682596783,19.07726332
873,15.65094522,15.35636197,13.4583912,15.24958752,12.70762164,14.92882148,15.65094522,13.4583912,2.19255402,3.008594502,2.968020163,3.190504046,2.965260552,3.437294468,3.113934746,3.437294468,2.965260552,0.472033916,9.04382987,8.873926751,10.25125187,8.791840735,12.23458531,9.839086907,12.23458531,8.791840735,3.442744575,0.738255151,0.673450234,0.749686842,0.676577543,0.750299985,0.717653951,0.750299985,0.673450234,0.076849751,0.663746734,0.568408221,0.66945464,0.577503078,0.662999082,0.628422351,0.66945464,0.568408221,0.101046419,0.440559727,0.323087906,0.448169515,0.333509806,0.439567782,0.396978947,0.448169515,0.323087906,0.125081609,0.213363471,0.245674533,0.7180236,1.6597391,0.206183235,4.921387889
874,22.25064573,23.0263632,18.45138137,18.5899897,36.34130471,20.579595,23.0263632,18.45138137,4.57498183,2.209433414,2.108584592,2.575304262,2.579803459,1.477998134,2.190224772,2.579803459,1.477998134,1.101805325,4.581581923,4.014467108,6.414751183,6.52262274,1.493977743,4.605480139,6.52262274,1.493977743,5.028644997,0.570628861,0.571268202,0.621265461,0.618728959,0.462716681,0.568921633,0.621265461,0.462716681,0.15854878,0.409297266,0.417987165,0.490425009,0.482041148,0.350756361,0.43010139,0.490425009,0.350756361,0.139668648,0.167524252,0.17471327,0.240516689,0.232363668,0.123030024,0.187629581,0.240516689,0.123030024,0.117486665,0.605085985,0.122374008,1.6613456,0.601456,0.588472529,28.01919003
875,16.91109018,21.4910926,17.17522282,36.27006173,21.20466914,22.96186683,36.27006173,16.91109018,19.35897155,2.731939991,2.220902713,2.685573817,1.539122414,2.274812842,2.290470355,2.731939991,1.539122414,1.192817577,7.292881282,4.48476689,6.944549816,1.643999176,4.766028245,5.026445082,7.292881282,1.643999176,5.648882106,0.639420075,0.590047002,0.637375151,0.473111906,0.59475626,0.586942079,0.639420075,0.473111906,0.166308169,0.520091043,0.451166311,0.524305124,0.369986628,0.444823789,0.462074579,0.524305124,0.369986628,0.154318496,0.270494693,0.20355104,0.274895863,0.136890105,0.197868204,0.216739981,0.274895863,0.136890105,0.138005758,0.291636139,0.184030524,0.7540701,0.9924535,0.284095438,8.980058022
876,15.24754232,19.69144555,15.38537869,19.30329241,31.70301724,17.40691474,19.69144555,15.24754232,4.44390323,2.839062407,2.249207604,2.80926598,2.317858466,1.63642338,2.370363567,2.839062407,1.63642338,1.202639027,7.803238598,4.389944776,7.532296281,4.799274316,1.867638299,5.278478454,7.803238598,1.867638299,5.935600299,0.684108592,0.641490628,0.682341747,0.643139415,0.524962592,0.635208595,0.684108592,0.524962592,0.159146,0.567833764,0.517402627,0.567180446,0.51204928,0.413057406,0.515504705,0.567833764,0.413057406,0.154776358,0.322435184,0.267705478,0.321693659,0.262194465,0.170616421,0.268929041,0.322435184,0.170616421,0.151818763,0.282813237,0.174310628,0.7584685,0.9925345,0.275228551,9.193979509
877,33.16681463,17.79811964,17.65456495,23.04185725,22.8878681,22.91533912,33.16681463,17.65456495,15.51224968,1.629806836,2.615540799,2.655090515,2.134073861,2.155157078,2.237933818,2.655090515,1.629806836,1.025283679,1.76077267,6.298720054,6.651369717,3.868382052,3.937968756,4.50344265,6.651369717,1.76077267,4.890597047,0.534553715,0.677985197,0.678311275,0.625227695,0.622815536,0.627778684,0.678311275,0.534553715,0.14375756,0.432097835,0.577878362,0.574377021,0.5010201,0.488166506,0.514707965,0.577878362,0.432097835,0.145780527,0.186708539,0.333943401,0.329908963,0.25102114,0.238306538,0.267977716,0.333943401,0.186708539,0.147234862,0.730266082,0.202412465,1.933056,1.1348937,0.710935522,20.44426697
878,14.38971726,15.12672101,12.11698744,24.31924716,12.13441558,16.48816822,24.31924716,12.11698744,12.20225972,2.761614949,2.614560963,3.183770687,1.988219287,3.277046343,2.765042446,3.277046343,1.988219287,1.288827056,7.144729669,6.259154305,9.817403391,3.218725274,10.83576657,7.455155842,10.83576657,3.218725274,7.617041296,0.720776241,0.713036488,0.747036503,0.597649126,0.74502212,0.704704096,0.747036503,0.597649126,0.149387377,0.589101382,0.591285654,0.653242003,0.474610848,0.643464936,0.590340965,0.653242003,0.474610848,0.178631155,0.347040438,0.349618725,0.426725114,0.225255457,0.414047124,0.352537372,0.426725114,0.225255457,0.201469657,0.212852769,0.155095767,0.5871716,0.9386128,0.206981053,7.77690914
879,32.30394965,19.43518325,18.45128777,15.26021205,15.08434199,21.36265818,32.30394965,15.26021205,17.0437376,1.714424219,2.408712194,2.537488979,2.999855551,2.960291163,2.524154421,2.999855551,1.714424219,1.285431332,2.268460281,5.474342479,6.218788808,9.073033352,8.680247998,6.342974584,9.073033352,2.268460281,6.804573071,0.494281137,0.637093685,0.644760062,0.666191396,0.669938388,0.622452934,0.669938388,0.494281137,0.175657251,0.381065032,0.514222722,0.509827812,0.550964283,0.556354114,0.502486793,0.556354114,0.381065032,0.175289082,0.145210559,0.264425007,0.259924398,0.303561641,0.3095299,0.256530301,0.3095299,0.145210559,0.164319341,0.418680725,0.160569571,0.9357913,0.939955,0.409322812,14.7756769
880,34.60640681,23.1517663,22.09282738,18.88431142,19.095,24.68382798,34.60640681,18.88431142,15.72209539,1.595535741,2.214146783,2.315481505,2.590669581,2.618674539,2.26690163,2.618674539,1.595535741,1.023138798,1.741300578,4.455538939,4.975151218,6.346792479,6.598397743,4.823436191,6.598397743,1.741300578,4.857097165,0.49345349,0.60292479,0.609374031,0.634089832,0.633495877,0.594667604,0.634089832,0.49345349,0.140636342,0.389612155,0.485197807,0.48167902,0.53056222,0.523973311,0.482204903,0.53056222,0.389612155,0.140950065,0.151797631,0.235416912,0.232014679,0.281496269,0.274548031,0.235054704,0.281496269,0.151797631,0.129698638,0.408642954,0.207097588,0.9480709,1.1731932,0.399162245,11.18141176
881,36.19526353,19.08041431,23.57254427,23.83881635,34.70487847,25.67175962,36.19526353,19.08041431,17.11484922,1.309902206,2.507895805,2.025223256,1.976980439,1.385210381,1.841042417,2.507895805,1.309902206,1.197993599,0.799843776,6.005664076,3.488729502,3.242886475,1.057308429,2.918886452,6.005664076,0.799843776,5.2058203,0.399060968,0.683798795,0.57073808,0.55625895,0.408900996,0.523751558,0.683798795,0.399060968,0.284737827,0.248616276,0.571371865,0.443837657,0.41516165,0.252720722,0.386341634,0.571371865,0.248616276,0.322755589,0.061810053,0.326465808,0.196991865,0.172359196,0.063867763,0.164298937,0.326465808,0.061810053,0.264655755,0.311940265,0.190249247,0.7463923,1.0772605,0.304476342,9.291293027
883,24.93132548,24.05625,18.92842332,37.97470878,19.08237599,26.4726769,37.97470878,18.92842332,19.04628546,2.064351373,2.138691143,2.577861152,1.486408203,2.574621683,2.168386711,2.577861152,1.486408203,1.091452949,3.636825815,3.978993425,6.197732393,1.30824161,6.217089942,4.267776637,6.217089942,1.30824161,4.908848332,0.611661891,0.611707432,0.662154066,0.488848924,0.659209429,0.606716348,0.662154066,0.488848924,0.173305142,0.511519498,0.497324221,0.574905404,0.390661495,0.566999407,0.508282005,0.574905404,0.390661495,0.184243909,0.261652197,0.247331381,0.330516224,0.152616403,0.321488328,0.262720907,0.330516224,0.152616403,0.177899821,0.818879406,0.293362534,1.5681477,1.4256309,0.803197929,15.81768665
884,17.14238839,14.00704225,28.07233423,17.75352679,14.11048115,19.24382292,28.07233423,14.00704225,14.06529198,2.777195019,3.17446347,1.996268636,2.672494468,3.223393152,2.768762949,3.223393152,1.996268636,1.227124516,7.618821461,10.12633072,3.33591573,6.996384875,10.60698651,7.736887859,10.60698651,3.33591573,7.27107078,0.671445066,0.700236482,0.542773982,0.675872746,0.697682488,0.657602153,0.700236482,0.542773982,0.1574625,0.568769284,0.614089175,0.440414128,0.580250163,0.608314351,0.56236742,0.614089175,0.440414128,0.173675047,0.323498498,0.377105515,0.193964604,0.336690251,0.37004635,0.320261044,0.377105515,0.193964604,0.183140911,0.254297386,0.270132093,0.7662208,1.6659022,0.246635178,5.334495819
885,38.44524803,26.1544424,21.23980452,24.88084406,21.27188248,27.68008475,38.44524803,21.23980452,17.20544351,1.536777616,2.11472808,2.467784935,2.193758869,2.488074329,2.160224766,2.488074329,1.536777616,0.951296713,1.609638065,3.965089204,5.756954571,4.42822277,5.958683339,4.34371759,5.958683339,1.609638065,4.349045274,0.478738695,0.582739158,0.609418617,0.586397548,0.605613857,0.572581575,0.609418617,0.478738695,0.130679922,0.369049921,0.441398777,0.483597262,0.439218622,0.469968421,0.440646601,0.483597262,0.369049921,0.114547341,0.136197844,0.19483288,0.233866311,0.192912998,0.220870317,0.19573607,0.233866311,0.136197844,0.097668467,0.663943524,0.193596678,1.3390901,0.9596324,0.650552623,19.43394211
886,15.30474055,20.08214495,19.78647321,15.11683546,30.02063172,17.57254854,20.08214495,15.11683546,4.96530949,2.928699077,2.377529674,2.449317298,3.006125286,1.797379195,2.511810106,3.006125286,1.797379195,1.208746091,8.40596474,5.269716776,5.673314641,9.058804873,2.5048157,6.182523346,9.058804873,2.5048157,6.553989173,0.694761133,0.638493411,0.637295166,0.698504282,0.528232786,0.639457356,0.698504282,0.528232786,0.170271496,0.592473067,0.522601023,0.512666853,0.59412274,0.408458984,0.526064533,0.59412274,0.408458984,0.185663756,0.351024335,0.273111829,0.262827302,0.35298183,0.166838742,0.281356808,0.35298183,0.166838742,0.186143088,0.363163517,0.226194814,0.8984514,1.2728778,0.354179002,9.098027293
887,18.96259973,35.38772365,23.42650649,19.03190044,23.74270409,24.20218258,35.38772365,18.96259973,16.42512392,2.57515396,1.547718126,2.127180985,2.512760854,2.076598579,2.167882501,2.57515396,1.547718126,1.027435834,6.351201795,1.642196859,4.058585701,5.953257376,3.807033632,4.362455073,6.351201795,1.642196859,4.709004936,0.62629221,0.468631041,0.578505799,0.622213259,0.587716619,0.576671786,0.62629221,0.468631041,0.157661169,0.496869788,0.359795767,0.430185818,0.499165657,0.455746539,0.448352714,0.499165657,0.359795767,0.13936989,0.246879586,0.129452994,0.185059838,0.249166353,0.207704908,0.203652736,0.249166353,0.129452994,0.119713359,0.330438021,0.170380325,0.7432041,0.9531988,0.32300598,10.99001374
888,14.87047194,18.328125,34.38376786,15.07763158,19.41444444,20.6649991,34.38376786,14.87047194,19.51329592,3.023048687,2.627965629,1.617820745,3.070172171,2.495405502,2.566882547,3.070172171,1.617820745,1.452351426,9.104016344,6.808387073,1.873474845,9.568144422,6.017345745,6.674273686,9.568144422,1.873474845,7.694669577,0.658818464,0.621122717,0.468982981,0.656787573,0.614178504,0.603978048,0.658818464,0.468982981,0.189835483,0.559530464,0.487615105,0.368080533,0.546595547,0.49184902,0.490734134,0.559530464,0.368080533,0.191449931,0.313074341,0.237768491,0.135483278,0.298766692,0.241915458,0.245401652,0.313074341,0.135483278,0.177591063,0.369947867,0.207777636,0.8683162,1.1928944,0.361264706,10.08949416
889,16.02243873,19.89759291,15.76560686,34.59706439,19.02437887,21.57067572,34.59706439,15.76560686,18.83145753,2.908377146,2.463684368,2.972701787,1.63304227,2.562383251,2.508037764,2.972701787,1.63304227,1.339659517,8.253161058,5.692146777,8.755891074,1.822080749,6.29376612,6.163409156,8.755891074,1.822080749,6.933810325,0.669995787,0.646010604,0.67976336,0.520311533,0.645068283,0.632229913,0.67976336,0.520311533,0.159451827,0.58658057,0.541462258,0.591144145,0.423185922,0.528342532,0.534143085,0.591144145,0.423185922,0.167958223,0.344076765,0.293181377,0.3494514,0.179086324,0.279145832,0.28898834,0.3494514,0.179086324,0.170365076,0.425253478,0.246206536,1.1221355,1.3771169,0.414032123,9.787594401
890,15.82206845,12.30580633,26.5172155,16.09149795,12.44648438,17.68414706,26.5172155,12.30580633,14.21140917,2.559446034,3.201215314,1.972121228,2.506217517,3.129799608,2.67375994,3.201215314,1.972121228,1.229094086,5.941679649,10.21319175,3.367810128,5.677729709,9.457582148,6.931598677,10.21319175,3.367810128,6.845381622,0.697083471,0.752593693,0.581268001,0.697916877,0.748956224,0.695563653,0.752593693,0.581268001,0.171325692,0.562421286,0.654143667,0.448147159,0.574219734,0.654355412,0.578657452,0.654355412,0.448147159,0.206208253,0.316317703,0.427903938,0.200835876,0.329728303,0.428181005,0.340593365,0.428181005,0.200835876,0.227345129,0.247318822,0.14785399,0.6323837,0.920817,0.240994985,9.478765649
891,13.34295691,13.42065961,17.50314182,28.65588204,16.87616958,18.2306601,28.65588204,13.34295691,15.31292513,3.39391203,3.351158909,2.782995576,2.010384554,2.879341741,2.883558562,3.39391203,2.010384554,1.383527476,11.84347995,11.40696259,7.6839875,3.387300372,8.307771114,8.525900305,11.84347995,3.387300372,8.456179578,0.699937353,0.702532731,0.663210585,0.52994706,0.660198808,0.651165307,0.702532731,0.52994706,0.172585671,0.615208926,0.622410972,0.573120359,0.436780048,0.55633166,0.560770393,0.622410972,0.436780048,0.185630924,0.378482022,0.387395418,0.328466946,0.190776811,0.309504916,0.318925223,0.387395418,0.190776811,0.196618607,0.271942755,0.274494627,0.7730451,1.7593699,0.264212304,5.613985825
892,22.64931778,36.49719551,18.3226203,18.33759571,22.2068662,23.95168233,36.49719551,18.3226203,18.17457521,2.15923072,1.529555439,2.589059456,2.599969269,2.226208894,2.220804756,2.599969269,1.529555439,1.07041383,4.233252136,1.630450978,6.423255869,6.596560971,4.584044402,4.693512871,6.596560971,1.630450978,4.966109993,0.588464813,0.486041109,0.640959333,0.637882609,0.590503431,0.588770259,0.640959333,0.486041109,0.154918224,0.446648084,0.373987797,0.515903904,0.506399975,0.444472582,0.457482468,0.515903904,0.373987797,0.141916107,0.199494511,0.139866872,0.266156838,0.256440934,0.197555876,0.211903006,0.266156838,0.139866872,0.126289966,0.759605194,0.164431266,1.8365557,0.8435888,0.741239637,26.1776822
893,18.32729205,14.70089565,17.79087919,14.63328708,27.03027281,16.36308849,18.32729205,14.63328708,3.69400497,2.388208494,2.954259877,2.482656593,2.909759754,1.909726113,2.528922166,2.954259877,1.909726113,1.044533764,5.177451897,8.680365663,5.717381675,8.21523201,2.981555048,6.154397259,8.680365663,2.981555048,5.698810615,0.650436589,0.682086228,0.645171063,0.684586516,0.546285005,0.64171308,0.684586516,0.546285005,0.138301511,0.530406695,0.571312074,0.509955105,0.578272295,0.431379978,0.524265229,0.578272295,0.431379978,0.146892317,0.281331262,0.326397486,0.260054209,0.334398847,0.186088686,0.277654098,0.334398847,0.186088686,0.148310161,0.264122367,0.199544825,0.7018019,1.1639104,0.257104347,7.500537347
